collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Karabace,2017,0.09896,0.09372,0.11197,0.11766,0.09949,0.09372,0.10302,0.09001,0.11175,0.09266,0.08975,0.1181,0.11718,0.10293,0.09945,0.09491,0.1129,0.11219,0.09517,0.10443
Karabace,2018,0.12954,0.1406,0.12961,0.13085,0.13151,0.1259,0.12739,0.12472,0.1264,0.13643,0.13101,0.12615,0.12939,0.10911,0.125,0.12599,0.12403,0.11272,0.12746,0.13309
Karabace,2019,0.12808,0.13094,0.13051,0.12722,0.11539,0.10845,0.10496,0.09305,0.10578,0.1175,0.11515,0.11801,0.11735,0.12291,0.08803,0.11272,0.09971,0.10465,0.12021,0.12699
Karabace,2020,0.1103,0.12613,0.12066,0.13035,0.10838,0.11869,0.11105,0.12329,0.1303,0.11849,0.1303,0.12133,0.11385,0.1151,0.10303,0.11418,0.12822,0.12133,0.11285,0.10186
Karabace,2021,0.08612,0.1056,0.10078,0.08915,0.07805,0.08076,0.10814,0.10035,0.09521,0.09418,0.0951,0.09315,0.07475,0.10847,0.09418,0.07881,0.09743,0.06961,0.11117,0.05971
Karabace,2022,0.12853,0.11282,0.13317,0.14875,0.15385,0.14639,0.14489,0.1424,0.12205,0.16289,0.13402,0.13147,0.14162,0.16138,0.15169,0.10379,0.14541,0.14842,0.13644,0.16001
Karabace,2023,0.12117,0.13221,0.10075,0.13054,0.1109,0.09977,0.11269,0.1296,0.11205,0.11821,0.10597,0.12416,0.12288,0.11051,0.13306,0.11,0.11107,0.12057,0.15117,0.11689
Karabace,2024,0.10896,0.10224,0.11111,0.12186,0.10509,0.11611,0.13465,0.10778,0.10488,0.12503,0.11208,0.09413,0.12165,0.1232,0.13003,0.09967,0.07908,0.1189,0.11729,0.11498
Karabace,2025,0.1064,0.11281,0.08336,0.10002,0.10868,0.10749,0.12031,0.11043,0.10121,0.10615,0.08561,0.10471,0.0782,0.09968,0.10762,0.11218,0.10684,0.11237,0.11887,0.10293
Karabace,2026,0.09754,0.09103,0.08546,0.07282,0.06042,0.08446,0.068,0.09159,0.10749,0.09366,0.1063,0.09147,0.08283,0.09447,0.10079,0.07951,0.09222,0.08765,0.11757,0.10518
