collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Derici,1151,0.14395,0.16382,0.19763,0.18759,0.17868,0.19452,0.16778,0.2346,0.16244,0.17663,0.18079,0.16501,0.19492,0.18436,0.16125,0.21789,0.19168,0.16277,0.1759,0.17676
Derici,1152,0.1598,0.14286,0.17693,0.15516,0.16883,0.16576,0.16933,0.14236,0.14869,0.17762,0.1864,0.14782,0.1773,0.18841,0.17592,0.16657,0.18665,0.12554,0.15484,0.17222
Derici,1154,0.18801,0.19542,0.20348,0.18786,0.22418,0.2114,0.21009,0.17406,0.15801,0.19658,0.18888,0.24125,0.18024,0.22193,0.17348,0.19229,0.16106,0.19723,0.19004,0.20871
Derici,1155,0.11568,0.1279,0.13128,0.11717,0.15819,0.13105,0.13782,0.12319,0.13031,0.11814,0.12457,0.13943,0.09686,0.12147,0.14557,0.12273,0.12004,0.12738,0.13134,0.14029
Derici,1158,0.16318,0.14994,0.16344,0.1634,0.18463,0.1466,0.16102,0.16445,0.15518,0.16274,0.17461,0.13873,0.15421,0.19277,0.14119,0.17492,0.15522,0.1517,0.14955,0.13996
Derici,1159,0.22393,0.20731,0.23012,0.21212,0.23418,0.22324,0.22918,0.18544,0.23281,0.22768,0.22874,0.25924,0.21781,0.24306,0.19056,0.20156,0.24162,0.22324,0.19762,0.25693
Derici,1160,0.21187,0.26461,0.23587,0.20789,0.22677,0.24543,0.24336,0.22861,0.20751,0.19452,0.18313,0.21118,0.22204,0.20491,0.23327,0.19903,0.22372,0.2098,0.2199,0.19551
Derici,1161,0.24368,0.23524,0.17806,0.22544,0.20879,0.23125,0.2491,0.21284,0.22601,0.21386,0.26443,0.23427,0.24784,0.23348,0.22783,0.22623,0.26489,0.22299,0.25035,0.22635
Derici,1163,0.17284,0.1696,0.17235,0.15186,0.18191,0.17851,0.1598,0.20759,0.16052,0.22679,0.16061,0.19374,0.20143,0.1828,0.20524,0.1781,0.19447,0.16482,0.21925,0.18823
Derici,1164,0.18798,0.18286,0.20091,0.19413,0.18265,0.20417,0.1767,0.21351,0.18154,0.20991,0.16943,0.18071,0.2041,0.17967,0.21835,0.17289,0.23136,0.18293,0.20991,0.20237
Derici,1165,0.18963,0.20859,0.18572,0.1986,0.21988,0.1782,0.22986,0.21973,0.19658,0.19564,0.21517,0.2308,0.19057,0.21279,0.16691,0.19954,0.1981,0.2125,0.19564,0.18435
Derici,1166,0.14585,0.1481,0.15153,0.1632,0.13977,0.12477,0.15605,0.16516,0.16428,0.14006,0.18467,0.1481,0.17183,0.14114,0.16585,0.13702,0.16448,0.14369,0.1581,0.143
Derici,1168,0.19885,0.2321,0.17743,0.19684,0.23374,0.20991,0.20971,0.22816,0.21279,0.20741,0.19059,0.21067,0.23268,0.19183,0.20203,0.19732,0.19146,0.16734,0.18665,0.18012
Derici,1170,0.16759,0.16645,0.23116,0.2128,0.17881,0.18481,0.19909,0.20226,0.20748,0.20215,0.1864,0.19422,0.17484,0.14458,0.1924,0.1643,0.18266,0.21767,0.17257,0.20147
Derici,1172,0.13039,0.14734,0.14592,0.15271,0.15012,0.14747,0.19618,0.1672,0.15814,0.14844,0.15064,0.15963,0.15898,0.14546,0.13673,0.1703,0.16435,0.16493,0.14533,0.16882
Derici,1173,0.21078,0.16424,0.19346,0.20033,0.18435,0.18863,0.21758,0.20005,0.20496,0.19206,0.199,0.20678,0.22375,0.17769,0.21751,0.23959,0.1711,0.18589,0.17412,0.18744
Derici,1174,0.2296,0.22098,0.25433,0.22613,0.23003,0.26875,0.24023,0.25307,0.25023,0.26664,0.22676,0.22676,0.21519,0.20782,0.18972,0.20824,0.22613,0.22487,0.22813,0.24444
Derici,1175,0.13199,0.1306,0.12074,0.13483,0.14197,0.13681,0.13379,0.14591,0.13866,0.11302,0.14574,0.13245,0.14394,0.12288,0.11029,0.12491,0.13617,0.1201,0.12201,0.13019
Derici,1176,0.12663,0.12186,0.10692,0.11936,0.12329,0.13217,0.13901,0.13681,0.12532,0.157,0.11031,0.15086,0.13562,0.13014,0.12186,0.12776,0.14211,0.14265,0.11966,0.11752
Derici,1177,0.16321,0.16855,0.17353,0.16611,0.15426,0.14584,0.14087,0.15634,0.1567,0.1748,0.14132,0.20837,0.15688,0.1538,0.16892,0.18927,0.14584,0.15009,0.1434,0.16982
Derici,1178,0.1252,0.11982,0.12431,0.11848,0.12543,0.12492,0.12861,0.12462,0.12629,0.18106,0.12938,0.12583,0.1267,0.12583,0.12358,0.12315,0.12675,0.12593,0.12485,0.12199
Derici,1179,0.13779,0.12966,0.13887,0.15187,0.12669,0.12746,0.12871,0.12561,0.13332,0.12729,0.12428,0.11028,0.12165,0.12337,0.13973,0.11304,0.0947,0.14485,0.13655,0.13749
Derici,1180,0.13247,0.11888,0.12629,0.14091,0.10371,0.12567,0.12947,0.12212,0.13718,0.12164,0.11851,0.10101,0.14244,0.13008,0.11613,0.12574,0.13161,0.14556,0.15144,0.11888
Derici,1181,0.19866,0.20434,0.20818,0.18929,0.18707,0.17908,0.24057,0.17755,0.18945,0.14516,0.16389,0.19021,0.19129,0.183,0.16304,0.20157,0.20472,0.20933,0.1754,0.16895
Derici,1185,0.19604,0.21219,0.16843,0.14906,0.17008,0.13951,0.17112,0.1798,0.18848,0.13673,0.18492,0.19465,0.18102,0.16521,0.16235,0.15228,0.19178,0.16235,0.20568,0.16209
Derici,1186,0.15788,0.13851,0.13676,0.1509,0.16128,0.1577,0.16399,0.16303,0.15421,0.13301,0.16154,0.19183,0.16818,0.168,0.19209,0.15369,0.18947,0.18135,0.16469,0.17289
Derici,1187,0.21344,0.15258,0.19417,0.19134,0.20285,0.18671,0.20447,0.20059,0.17358,0.22489,0.20216,0.18746,0.19122,0.15651,0.17815,0.19724,0.20534,0.17375,0.22032,0.18092
Derici,1188,0.19929,0.18411,0.16097,0.19705,0.20659,0.19937,0.19796,0.18187,0.19663,0.21198,0.20908,0.16428,0.19771,0.1618,0.19796,0.18394,0.14156,0.1997,0.18428,0.23296
Derici,1189,0.12458,0.15987,0.15136,0.15322,0.16907,0.14823,0.14235,0.13366,0.1341,0.15712,0.152,0.15667,0.15725,0.13033,0.16978,0.17572,0.14612,0.12733,0.15872,0.152
Derici,1190,0.13962,0.1452,0.13195,0.13889,0.1077,0.13292,0.14505,0.13481,0.1336,0.13612,0.1206,0.12177,0.14563,0.1272,0.13118,0.13404,0.12807,0.11042,0.12434,0.12948
Derici,1191,0.10558,0.12425,0.12151,0.14381,0.12062,0.12313,0.11933,0.13649,0.1266,0.10184,0.13504,0.13185,0.11866,0.1148,0.11123,0.12643,0.11983,0.12363,0.10972,0.15605
Derici,1192,0.20229,0.20012,0.16963,0.18646,0.20371,0.19187,0.15571,0.17871,0.16854,0.19471,0.18679,0.16496,0.19237,0.1263,0.16571,0.20812,0.18962,0.18188,0.20895,0.20696
Derici,1193,0.20304,0.19136,0.15075,0.19049,0.14901,0.20686,0.19042,0.20528,0.21011,0.22245,0.19042,0.16957,0.20398,0.22079,0.19626,0.20607,0.17974,0.2218,0.20896,0.18061
Derici,1194,0.15503,0.17499,0.14196,0.16677,0.15002,0.16247,0.1483,0.15424,0.12397,0.16599,0.16583,0.17021,0.15034,0.14862,0.12944,0.18727,0.1778,0.1548,0.14181,0.18453
Derici,1195,0.12904,0.11441,0.15341,0.11468,0.12561,0.13453,0.11006,0.11104,0.10402,0.11229,0.11827,0.12523,0.09907,0.11958,0.12958,0.10429,0.13258,0.11158,0.13013,0.12273
Derici,1196,0.16187,0.14274,0.14434,0.15832,0.1705,0.14865,0.20243,0.16138,0.1826,0.17168,0.16431,0.17349,0.19527,0.16013,0.19485,0.16618,0.15477,0.16173,0.14462,0.17085
Derici,1198,0.13073,0.11443,0.12386,0.11157,0.11833,0.12184,0.15359,0.15018,0.129,0.12771,0.13275,0.13966,0.12663,0.13853,0.13566,0.09996,0.12584,0.11236,0.13008,0.12386
Derici,1199,0.13153,0.12825,0.13646,0.14677,0.13324,0.12404,0.13467,0.11329,0.13267,0.16219,0.14723,0.12407,0.13224,0.13235,0.12304,0.13003,0.12796,0.13146,0.12939,0.12528
Derici,1200,0.19942,0.19038,0.1953,0.22542,0.18292,0.21344,0.17241,0.20575,0.17275,0.19959,0.19146,0.18078,0.16049,0.20801,0.17264,0.18151,0.21214,0.21395,0.19536,0.18739
Derici,1202,0.20905,0.16109,0.1364,0.17288,0.17321,0.1768,0.17045,0.17474,0.16878,0.19494,0.16192,0.15621,0.14832,0.15596,0.13248,0.19918,0.15044,0.16955,0.14383,0.19642
Derici,1203,0.19992,0.21266,0.20027,0.23062,0.22992,0.20398,0.21313,0.19784,0.1939,0.1895,0.23954,0.1983,0.21278,0.21359,0.22448,0.17565,0.23305,0.21243,0.2312,0.17073
Derici,1204,0.14185,0.12978,0.1051,0.15421,0.13033,0.13448,0.12663,0.11319,0.11407,0.11351,0.1405,0.13173,0.14771,0.14066,0.11861,0.12164,0.1297,0.13109,0.12619,0.11399
Derici,1205,0.25641,0.23851,0.23258,0.25352,0.20943,0.1774,0.23736,0.21825,0.24221,0.23097,0.22794,0.22781,0.23171,0.24894,0.21589,0.21468,0.25654,0.23945,0.19988,0.21569
Derici,1206,0.15656,0.17607,0.13612,0.14884,0.17192,0.15553,0.13084,0.16561,0.15963,0.175,0.15769,0.12399,0.13714,0.14421,0.16324,0.15833,0.16362,0.16281,0.15111,0.14847
Derici,1207,0.18168,0.22454,0.20426,0.22938,0.19919,0.22526,0.16853,0.22098,0.19982,0.21575,0.20688,0.20077,0.19174,0.22137,0.17788,0.19745,0.18319,0.23429,0.1984,0.22843
Derici,1208,0.15048,0.17083,0.16443,0.15213,0.13817,0.18082,0.15274,0.14518,0.15024,0.15548,0.1729,0.16541,0.17546,0.18564,0.11404,0.14871,0.16919,0.17443,0.15542,0.14341
Derici,1209,0.24178,0.21363,0.20982,0.23919,0.18507,0.23266,0.22743,0.21546,0.23654,0.23674,0.21689,0.21601,0.23192,0.20125,0.22892,0.22213,0.22117,0.19159,0.20921,0.27639
Derici,1210,0.21798,0.16843,0.19003,0.21496,0.1878,0.19751,0.20534,0.20232,0.17923,0.20465,0.17204,0.18468,0.18086,0.19301,0.19865,0.14429,0.19727,0.17779,0.19122,0.18889
Derici,1211,0.1968,0.17496,0.18865,0.18481,0.2079,0.20439,0.16737,0.16873,0.16375,0.23959,0.17835,0.18152,0.1839,0.19431,0.21118,0.15639,0.18905,0.17484,0.22691,0.19307
Derici,1212,0.13452,0.13914,0.11083,0.12897,0.12446,0.13762,0.12026,0.13017,0.12718,0.13295,0.10375,0.11838,0.10003,0.13096,0.1276,0.10186,0.1091,0.13085,0.10386,0.1103
Derici,1213,0.21424,0.20711,0.17021,0.18785,0.2131,0.23976,0.18435,0.17863,0.19505,0.21485,0.22434,0.21155,0.16913,0.22138,0.18455,0.17964,0.1931,0.20293,0.19499,0.20313
Derici,1215,0.13943,0.11266,0.12712,0.16193,0.13818,0.13776,0.12289,0.11392,0.12047,0.13325,0.12581,0.14441,0.13971,0.14924,0.12382,0.12159,0.11359,0.13042,0.13739,0.122
Derici,1216,0.2085,0.20995,0.20748,0.21595,0.14417,0.21097,0.20875,0.20112,0.18267,0.20346,0.21091,0.19823,0.21289,0.19012,0.20286,0.18724,0.15666,0.19066,0.21517,0.19126
Derici,1217,0.16435,0.17321,0.17506,0.16999,0.15423,0.16123,0.1843,0.19579,0.18937,0.20776,0.17642,0.17369,0.15198,0.16007,0.1809,0.13865,0.17126,0.17165,0.14177,0.17399
Derici,1218,0.15018,0.15938,0.15388,0.15388,0.15863,0.15366,0.15226,0.1543,0.15509,0.16957,0.1582,0.15012,0.15757,0.14748,0.18223,0.15418,0.14019,0.15626,0.20746,0.15007
Derici,1219,0.12077,0.13244,0.13979,0.10927,0.12322,0.11686,0.11902,0.14977,0.12024,0.13045,0.12829,0.1189,0.1374,0.14691,0.13699,0.13483,0.1231,0.1287,0.13425,0.12713
Derici,1220,0.20066,0.20653,0.20825,0.20333,0.25093,0.20513,0.20149,0.20429,0.20216,0.19931,0.20548,0.19726,0.19939,0.20543,0.20575,0.20234,0.20426,0.20763,0.20094,0.20369
Derici,1221,0.12865,0.11867,0.1302,0.11975,0.12577,0.12049,0.13968,0.13323,0.11797,0.1189,0.1471,0.12368,0.1419,0.13751,0.13117,0.14073,0.14963,0.13405,0.11641,0.12065
