collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Destek,1275,0.08328,0.1083,0.11394,0.10368,0.13209,0.10769,0.09934,0.11958,0.11631,0.11652,0.12159,0.12085,0.11059,0.11067,0.11124,0.11688,0.08806,0.11276,0.10535,0.1128
Destek,1276,0.10286,0.09596,0.08939,0.0846,0.10715,0.09963,0.11626,0.11005,0.09117,0.09876,0.10751,0.10297,0.09469,0.10787,0.11629,0.1098,0.11016,0.10863,0.09967,0.10998
Destek,1278,0.12171,0.13897,0.12202,0.10335,0.14408,0.1264,0.12541,0.1487,0.11771,0.11934,0.14599,0.12128,0.13059,0.12751,0.11056,0.13071,0.12233,0.10822,0.09128,0.13108
Destek,1279,0.11493,0.10698,0.12474,0.11809,0.1224,0.10086,0.10795,0.11282,0.09389,0.11238,0.09695,0.11491,0.11628,0.11089,0.12015,0.12204,0.11701,0.10883,0.10706,0.11785
Destek,1280,0.10111,0.09909,0.1209,0.11249,0.10159,0.104,0.09638,0.09612,0.10395,0.09703,0.08701,0.10056,0.10702,0.09318,0.0913,0.09156,0.1026,0.09099,0.11481,0.09073
Destek,1281,0.11606,0.1058,0.11497,0.11832,0.10822,0.08823,0.1048,0.10128,0.10749,0.10414,0.14153,0.10354,0.1142,0.11965,0.10069,0.11088,0.10998,0.11135,0.07452,0.10869
Destek,1282,0.11178,0.0975,0.11665,0.10536,0.10461,0.10729,0.10436,0.11933,0.10648,0.11135,0.09707,0.08372,0.10162,0.09756,0.10287,0.13548,0.09707,0.11284,0.12058,0.09944
Destek,1283,0.10436,0.12232,0.11666,0.12825,0.10401,0.1133,0.10652,0.10381,0.11176,0.11276,0.10799,0.0999,0.10107,0.10991,0.1083,0.10377,0.14107,0.12352,0.11207,0.11296
Destek,1284,0.10614,0.08979,0.11106,0.10338,0.09576,0.12353,0.0955,0.09628,0.09961,0.09968,0.10864,0.08613,0.09972,0.10685,0.10095,0.10509,0.09177,0.10349,0.112,0.11155
Destek,1285,0.14885,0.16324,0.1255,0.1555,0.15992,0.15079,0.15402,0.15112,0.1451,0.15267,0.1447,0.16054,0.15284,0.14427,0.15086,0.16578,0.13265,0.15297,0.14233,0.14658
