collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Kalkan,1615,0.19512,0.15822,0.15733,0.1666,0.17603,0.17088,0.1779,0.16138,0.18814,0.16169,0.14977,0.16909,0.19095,0.16095,0.18121,0.14104,0.16371,0.17038,0.18199,0.16664
Kalkan,1616,0.11894,0.12569,0.11283,0.11056,0.10061,0.12217,0.11782,0.1183,0.12364,0.13218,0.11113,0.12245,0.12002,0.11033,0.12191,0.09239,0.12738,0.12124,0.12412,0.12175
Kalkan,1619,0.14047,0.14183,0.15949,0.21365,0.1336,0.12409,0.13351,0.15379,0.15598,0.13999,0.14967,0.14867,0.13732,0.14608,0.1576,0.13785,0.1537,0.13544,0.12488,0.13894
Kalkan,1620,0.11868,0.11608,0.11638,0.11815,0.12172,0.11104,0.11375,0.13204,0.12986,0.11223,0.13943,0.12643,0.12922,0.12676,0.1134,0.10191,0.12607,0.11528,0.12942,0.10905
Kalkan,1621,0.126,0.16987,0.1108,0.09165,0.1337,0.13225,0.13225,0.14746,0.13447,0.15333,0.14419,0.1387,0.13476,0.1311,0.1541,0.11734,0.13081,0.15929,0.12244,0.16612
Kalkan,1622,0.1607,0.12139,0.14068,0.14948,0.14508,0.11793,0.15053,0.10273,0.14518,0.15042,0.17516,0.14906,0.16342,0.12003,0.1194,0.12652,0.15692,0.15126,0.15451,0.16206
Kalkan,1623,0.13748,0.10687,0.13393,0.13013,0.11573,0.13694,0.14224,0.11543,0.10494,0.13007,0.13152,0.10609,0.12405,0.12688,0.13146,0.10277,0.12772,0.13218,0.12857,0.13019
Kalkan,1624,0.14033,0.14555,0.15486,0.13323,0.15168,0.15855,0.13215,0.13556,0.14436,0.13198,0.15179,0.16019,0.18301,0.14214,0.14087,0.15344,0.12568,0.1313,0.16275,0.14583
Kalkan,1625,0.07447,0.11081,0.12015,0.10315,0.13135,0.11192,0.1238,0.12042,0.10331,0.10505,0.10204,0.12501,0.11831,0.11693,0.11107,0.08746,0.11001,0.10178,0.10236,0.10109
Kalkan,1626,0.15758,0.13024,0.17708,0.1658,0.21647,0.16198,0.01342,0.15796,0.23674,0.14181,0.18167,0.17211,0.14974,0.14439,0.14496,0.06504,0.18645,0.16944,0.15605,0.11877
Kalkan,1627,0.10533,0.13178,0.11393,0.12957,0.14272,0.13252,0.12318,0.12288,0.1039,0.12075,0.13065,0.11306,0.11537,0.12097,0.11814,0.11728,0.0976,0.10051,0.12535,0.131
Kalkan,1628,0.11496,0.08128,0.11586,0.11837,0.11377,0.11754,0.12383,0.13465,0.12286,0.13401,0.12419,0.10493,0.12103,0.10877,0.11417,0.12074,0.11869,0.10015,0.10935,0.10734
Kalkan,1630,0.14419,0.12314,0.14405,0.14107,0.13415,0.14089,0.14488,0.14813,0.16226,0.12488,0.16588,0.15157,0.13942,0.14043,0.14749,0.18354,0.14167,0.14877,0.16019,0.14075
Kalkan,1631,0.14046,0.14907,0.15457,0.13107,0.12059,0.14486,0.12803,0.12395,0.13612,0.15464,0.14421,0.15386,0.15231,0.17127,0.15062,0.16771,0.14143,0.13302,0.14732,0.1281
Kalkan,1632,0.14645,0.1298,0.16207,0.16595,0.14154,0.14877,0.14936,0.14147,0.14524,0.15469,0.15196,0.14985,0.14465,0.15923,0.17807,0.14856,0.14642,0.14493,0.15411,0.1548
Kalkan,1633,0.15211,0.15329,0.15941,0.15177,0.15314,0.14429,0.13282,0.1387,0.13361,0.15462,0.16473,0.14687,0.15648,0.13935,0.15082,0.13297,0.14577,0.16989,0.1555,0.1468
Kalkan,1635,0.17652,0.16976,0.19429,0.16154,0.17812,0.14171,0.16186,0.18201,0.17835,0.18639,0.17533,0.19411,0.18063,0.17917,0.17136,0.18109,0.18315,0.146,0.16821,0.16236
Kalkan,1636,0.18077,0.18145,0.15169,0.18798,0.18651,0.13959,0.1735,0.15123,0.17111,0.17259,0.16981,0.17793,0.16907,0.16623,0.16009,0.17537,0.18299,0.14578,0.16123,0.15691
Kalkan,1637,0.14038,0.1123,0.15078,0.13108,0.14783,0.13379,0.13884,0.13403,0.14087,0.1663,0.14062,0.10836,0.13914,0.13662,0.14308,0.12954,0.1506,0.15189,0.14062,0.16008
Kalkan,1638,0.08963,0.09535,0.09735,0.0773,0.1221,0.12237,0.1079,0.12499,0.11431,0.1152,0.11762,0.0968,0.11555,0.11079,0.11272,0.10342,0.09294,0.12244,0.10769,0.09184
Kalkan,1640,0.12245,0.13105,0.11298,0.12863,0.14005,0.11143,0.10229,0.10297,0.08859,0.12943,0.10854,0.12312,0.10156,0.10189,0.12097,0.10162,0.10941,0.09867,0.10451,0.11183
Kalkan,1641,0.1575,0.13635,0.12665,0.12787,0.12247,0.14985,0.12928,0.12433,0.15403,0.14651,0.13314,0.12189,0.13397,0.12639,0.14657,0.1415,0.13616,0.14394,0.09707,0.1386
Kalkan,1642,0.13003,0.11777,0.13293,0.15127,0.13714,0.16054,0.12956,0.13172,0.15642,0.13939,0.13518,0.10074,0.12741,0.13237,0.16204,0.14847,0.15436,0.12928,0.18814,0.12947
Kalkan,1643,0.10967,0.11533,0.11684,0.12693,0.09747,0.12415,0.11761,0.10796,0.10598,0.11362,0.13105,0.11687,0.11312,0.14456,0.10565,0.13689,0.12308,0.13548,0.11423,0.12468
Kalkan,1644,0.10157,0.15311,0.15047,0.13496,0.13603,0.1458,0.14913,0.13904,0.15547,0.1305,0.12981,0.14666,0.13083,0.15649,0.13797,0.12551,0.15439,0.15579,0.14639,0.15396
Kalkan,1645,0.13361,0.11407,0.12279,0.13579,0.11843,0.1315,0.09955,0.10681,0.12285,0.1053,0.13349,0.14505,0.12418,0.12442,0.12139,0.11716,0.11317,0.11528,0.10391,0.11262
Kalkan,1646,0.10708,0.13585,0.1341,0.12545,0.13959,0.12234,0.1133,0.1151,0.12598,0.12598,0.12895,0.12836,0.1187,0.12623,0.14299,0.11947,0.11044,0.11952,0.12637,0.12768
Kalkan,1647,0.14487,0.1315,0.14395,0.15457,0.14665,0.15223,0.14365,0.16273,0.15856,0.15706,0.14745,0.16583,0.14763,0.15622,0.16808,0.1482,0.16105,0.1383,0.14008,0.167
Kalkan,1648,0.16017,0.16665,0.17635,0.18617,0.16112,0.17017,0.17455,0.16335,0.17763,0.16476,0.16652,0.1594,0.12645,0.17167,0.18042,0.16948,0.15927,0.13752,0.16798,0.17437
Kalkan,1649,0.11545,0.12573,0.12449,0.15709,0.11882,0.31051,0.13742,0.13866,0.14114,0.06868,0.15496,0.13441,0.13725,0.13175,0.14965,0.05663,0.11386,0.15195,0.1562,0.1298
Kalkan,1650,0.12981,0.10269,0.11632,0.11854,0.12698,0.13615,0.11713,0.12745,0.11949,0.12386,0.10239,0.10942,0.1164,0.11782,0.11657,0.11289,0.13431,0.12827,0.12163,0.11122
Kalkan,1651,0.10355,0.12818,0.1151,0.11194,0.07862,0.10973,0.10645,0.11099,0.1039,0.11918,0.13062,0.10851,0.12318,0.08304,0.11789,0.11468,0.10355,0.12094,0.12246,0.12185
