collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Cudi2,935,0.17992,0.14545,0.15763,0.19085,0.16621,0.13984,0.12531,0.12413,0.14849,0.16413,0.15728,0.13416,0.14067,0.16573,0.12551,0.17147,0.14157,0.14462,0.14565,0.14766
Cudi2,936,0.20956,0.1929,0.20655,0.17983,0.19996,0.18937,0.20682,0.19891,0.22216,0.1774,0.20049,0.19332,0.18731,0.20387,0.2317,0.19322,0.20102,0.16597,0.20571,0.1978
Cudi2,937,0.11911,0.15144,0.14897,0.12907,0.14552,0.16855,0.14325,0.13692,0.14572,0.13491,0.12372,0.13918,0.15658,0.13782,0.12113,0.15345,0.14572,0.14506,0.15752,0.14161
Cudi2,939,0.17032,0.13864,0.14507,0.14838,0.14507,0.15201,0.17012,0.14104,0.14215,0.15312,0.12786,0.14046,0.13137,0.15656,0.14643,0.12722,0.12157,0.12988,0.16084,0.13299
Cudi2,940,0.14856,0.14883,0.13297,0.10955,0.13636,0.15001,0.14737,0.13167,0.12854,0.14176,0.15352,0.14786,0.1525,0.12854,0.15028,0.14672,0.14262,0.15039,0.13394,0.11333
Cudi2,941,0.15342,0.13259,0.13783,0.13382,0.12671,0.14811,0.16182,0.18058,0.13408,0.13699,0.11384,0.12263,0.15885,0.12871,0.14294,0.14999,0.14081,0.16001,0.14469,0.13751
Cudi2,942,0.1114,0.13158,0.13741,0.11826,0.15097,0.1501,0.12985,0.15664,0.10975,0.15089,0.14829,0.12638,0.11692,0.17832,0.18234,0.16169,0.16996,0.15649,0.17438,0.1419
Cudi2,943,0.11176,0.14099,0.12029,0.12928,0.1267,0.13911,0.13485,0.11982,0.13125,0.14235,0.13232,0.13232,0.12277,0.1334,0.15003,0.09551,0.12918,0.15972,0.11883,0.11729
Cudi2,944,0.11002,0.14453,0.13027,0.11916,0.12365,0.11963,0.17549,0.11688,0.15304,0.12964,0.12617,0.11585,0.13515,0.13445,0.148,0.14469,0.12294,0.11042,0.13791,0.12082
Cudi2,945,0.14833,0.13377,0.16907,0.14634,0.14,0.15548,0.1443,0.13726,0.14537,0.13522,0.13559,0.16595,0.13232,0.14527,0.14129,0.10432,0.12861,0.1464,0.13242,0.14328
Cudi2,946,0.13412,0.14005,0.12391,0.13512,0.12919,0.139,0.15306,0.12715,0.12451,0.13876,0.12895,0.14849,0.14497,0.10757,0.13031,0.13128,0.1334,0.11562,0.14021,0.1372
Cudi2,947,0.15196,0.13494,0.15375,0.14092,0.14715,0.14009,0.13656,0.15043,0.14117,0.1246,0.16928,0.16031,0.13473,0.13851,0.14818,0.14669,0.15387,0.14453,0.14125,0.14067
Cudi2,948,0.16616,0.15693,0.13572,0.1107,0.15102,0.16259,0.13669,0.13053,0.13669,0.12139,0.12236,0.14446,0.1375,0.13329,0.14559,0.12932,0.13823,0.15167,0.09694,0.12325
Cudi2,949,0.13447,0.15183,0.13814,0.14131,0.148,0.15565,0.14559,0.14222,0.14363,0.13769,0.15102,0.15414,0.13713,0.15983,0.12621,0.1468,0.15716,0.148,0.1314,0.15122
Cudi2,950,0.12457,0.13987,0.12616,0.12442,0.1315,0.14042,0.14177,0.14157,0.1311,0.13165,0.12721,0.13773,0.12696,0.14486,0.13574,0.13374,0.14092,0.16764,0.14087,0.11205
Cudi2,951,0.14772,0.13895,0.1309,0.13926,0.14242,0.1416,0.14527,0.13263,0.11378,0.10838,0.1628,0.12886,0.14415,0.15332,0.12377,0.14853,0.17981,0.16117,0.12866,0.15882
Cudi2,952,0.13799,0.10236,0.11033,0.11455,0.14116,0.12569,0.13123,0.12944,0.14082,0.12274,0.12015,0.1321,0.15462,0.13106,0.12904,0.11957,0.1075,0.13649,0.13608,0.10017
